Start,End
3496.44,3498.4
3498.4,3500.6
3500.6,3509.56
3509.56,3511.32
3511.32,3513.24
3513.24,3515.16
3515.16,3523.32
3523.32,3529.68
3529.68,3531.8
3531.8,3533.48
3533.48,3534.52
3534.52,3538.04
3538.04,3543.68
3543.68,3547.56
3547.56,3549.48
3549.48,3564.24
3564.24,3569.6
3569.6,3573.32
3573.32,3574.72
3574.72,3583.0
3583.0,3589.2
3589.2,3594.36
3594.36,3599.32
3599.32,3604.28
3604.28,3617.08
3617.08,3618.8
3618.8,3620.32
3620.32,3622.0
3622.0,3643.76
3643.76,3645.48
3645.48,3658.4
3658.4,3661.24
3661.24,3668.48
3668.48,3670.04
3670.04,3670.2
3670.2,3673.28
3673.28,3675.8
3675.8,3679.92
3679.92,3683.4
3683.4,3686.04
3686.04,3688.92
3688.92,3691.44
3691.44,3694.36
3694.36,3700.68
3700.68,3702.12
3702.12,3712.92
3712.92,3714.76
3714.76,3719.24
3719.24,3722.44
3722.44,3732.88
3732.88,3735.6
3735.6,3739.28
3739.28,3742.96
3742.96,3745.72
3745.72,3747.68
3747.68,3753.84
3753.84,3756.68
3756.68,3771.92
3771.92,3773.4
3773.4,3776.04
3776.04,3777.16
3777.16,3789.2
3789.2,3792.16
3792.16,3793.32
3793.32,3794.52
3794.52,3798.28
3798.28,3804.68
3804.68,3813.0
3813.0,3814.48
3814.48,3820.36
3820.36,3823.88
3823.88,3826.4
3826.4,3829.2
3829.2,3831.16
3831.16,3833.44
3833.44,3849.72
3849.72,3850.88
3850.88,3853.0
3853.0,3854.04
3854.04,3854.64
3854.64,3855.24
3855.24,3856.96
3856.96,3858.96
3858.96,3859.92
3859.92,3860.72
3860.72,3861.04
3861.04,3861.4
3861.4,3861.68
3861.68,3864.32
3864.32,3865.36
3865.36,3867.96
3867.96,3870.28
3870.28,3871.32
3871.32,3873.8
3873.8,3874.52
3874.52,3876.56
3876.56,3879.48
3879.48,3881.0
3881.0,3884.0
3884.0,3885.6
3885.6,3888.08
3888.08,3889.64
3889.64,3891.84
3891.84,3894.48
3894.48,3897.0
3897.0,3899.52
3899.52,3901.72
3901.72,3903.92
3903.92,3905.76
3905.76,3907.32
3907.32,3913.72
3913.72,3916.96
3916.96,3921.72
3921.72,3924.04
3924.04,3927.16
3927.16,3929.56
3929.56,3931.08
3931.08,3934.0
3934.0,3936.6
3936.6,3938.56
3938.56,3940.44
3940.44,3942.4
3942.4,3943.72
3943.72,3946.12
3946.12,3951.92
3951.92,3954.16
3954.16,3956.52
3956.52,3958.68
3958.68,3959.72
3959.72,3961.88
3961.88,3962.48
3962.48,3963.88
3963.88,3965.8
3965.8,3967.32
3967.32,3973.56
3973.56,3979.2
3979.2,3981.2
3981.2,3982.88
3982.88,3986.68
3986.68,3987.52
3987.52,3989.48
3989.48,3992.32
3992.32,3994.4
3994.4,3996.68
3996.68,4000.88
4000.88,4003.16
4003.16,4004.48
4004.48,4005.48
4005.48,4006.04
4006.04,4007.0
4007.0,4010.56
4010.56,4011.96
4011.96,4014.56
4014.56,4015.6
4015.6,4017.2
4017.2,4017.72
4017.72,4018.84
4018.84,4020.92
4020.92,4024.08
4024.08,4028.2
4028.2,4032.76
4032.76,4033.96
4033.96,4034.48
4034.48,4037.96
4037.96,4040.6
4040.6,4041.24
4041.24,4042.8
4042.8,4045.68
4045.68,4048.24
4048.24,4049.36
4049.36,4051.04
4051.04,4052.32
4052.32,4056.28
4056.28,4060.0
4060.0,4061.48
4061.48,4063.04
4063.04,4064.4
4064.4,4066.0
4066.0,4068.64
4068.64,4069.96
4069.96,4071.64
4071.64,4074.84
4074.84,4075.96
4075.96,4077.04
4077.04,4085.44
4085.44,4086.24
4086.24,4087.08
4087.08,4094.52
4094.52,4096.36
4096.36,4104.28
4104.28,4105.4
4105.4,4111.28
4111.28,4112.04
4112.04,4114.2
4114.2,4117.68
4117.68,4118.76
4118.76,4120.36
4120.36,4121.96
4121.96,4124.76
4124.76,4127.2
4127.2,4130.24
4130.24,4131.08
4131.08,4132.2
4132.2,4133.24
4133.24,4135.44
4135.44,4144.32
4144.32,4148.04
4148.04,4150.64
4150.64,4158.12
4158.12,4161.6
4161.6,4163.6
4163.6,4165.36
4165.36,4185.04
4185.04,4188.16
4188.16,4194.96
4194.96,4198.44
4198.44,4200.28
4200.28,4205.84
4205.84,4210.68
4210.68,4213.48
4213.52,4215.84
4215.84,4228.52
4228.52,4231.76
4231.76,4233.64
4233.64,4235.8
4235.8,4239.08
4239.08,4240.56
4240.56,4247.04
4247.04,4248.88
4248.88,4252.16
4252.16,4265.52
4265.52,4268.44
4268.44,4274.16
4274.16,4276.64
4276.64,4278.76
4278.76,4279.96
4279.96,4283.04
